phase,control,rounds,job_id,bit_index,trials,ones,one_probability,ideal_probability,exact_p,ci_lower,ci_upper,within_job_bh_q,global_bh_q
calibration,feistel_null,16,bit_a044_d044_off+000,30,160000,79996,0.499975,0.5,0.9860377401160793,0.4975219390651915,0.5024280618408011,1.0,0.9962859944864476
calibration,feistel_null,16,bit_a044_d044_off+000,31,160000,79862,0.4991375,0.5,0.4917678197139276,0.49668445788252524,0.5015905733742212,0.8901277086999282,0.7937740343427835
calibration,feistel_null,16,bit_a044_d044_off+000,32,160000,80213,0.50133125,0.5,0.2880087256388477,0.49887817317070815,0.5037842785851829,0.8861870817400185,0.6140774605514576
calibration,feistel_null,16,bit_a044_d044_off+000,33,160000,80065,0.50040625,0.5,0.747074051751435,0.49795318205660644,0.5028593032210129,0.9960987356685801,0.9268279973267137
calibration,feistel_null,16,bit_a044_d044_off+000,34,160000,80061,0.50038125,0.5,0.7622710425523216,0.4979281824131373,0.5028343037704748,1.0,0.9319814704770883
calibration,feistel_null,16,bit_a044_d044_off+000,35,160000,80160,0.501,0.5,0.4251607906176684,0.4985469253891178,0.503453038371176,0.8861870817400185,0.7461688464222335
calibration,feistel_null,16,bit_a044_d044_off+000,36,160000,79588,0.497425,0.5,0.039637821972481654,0.4949720177569269,0.4998780755603182,0.8456068687462753,0.14471997753680013
calibration,feistel_null,16,bit_a044_d044_off+000,37,160000,79728,0.4983,0.5,0.17462220424616504,0.4958469835734419,0.5007530780340589,0.8861870817400185,0.45935897537610804
calibration,feistel_null,16,bit_a044_d044_off+000,38,160000,80178,0.5011125,0.5,0.3748098190199446,0.4986594245151129,0.503565535168214,0.8861870817400185,0.7030258664240261
calibration,feistel_null,16,bit_a044_d044_off+000,39,160000,80071,0.50044375,0.5,0.7244634390245966,0.4979906815332943,0.5028968023853362,0.9960987356685801,0.9165438121586199
calibration,feistel_null,16,bit_a044_d044_off+000,40,160000,79813,0.49883125,0.5,0.35107821940837547,0.4963782164797774,0.5012843258753792,0.8861870817400185,0.6823435973823418
calibration,feistel_null,16,bit_a044_d044_off+000,41,160000,80330,0.5020625,0.5,0.09945501411695071,0.499609422080455,0.5045155031751504,0.8723583869215144,0.3098638979384103
calibration,feistel_null,16,bit_a044_d044_off+000,42,160000,79973,0.49983125,0.5,0.894588876648224,0.49737819180638837,0.502284314309062,1.0,0.9713618793522352
calibration,feistel_null,16,bit_a044_d044_off+000,43,160000,80000,0.5,0.5,1.0,0.4975469386091328,0.5024530613908672,1.0,1.0
calibration,feistel_null,16,bit_a044_d044_off+000,44,160000,80054,0.5003375,0.5,0.7890843137530401,0.4978844330518041,0.5027905547172951,1.0,0.9413852473201317
calibration,feistel_null,16,bit_a044_d044_off+000,45,160000,79811,0.49881875,0.5,0.34593673918787265,0.49636571685020864,0.5012718259579443,0.8861870817400185,0.6787058773694883
calibration,feistel_null,16,bit_a044_d044_off+000,46,160000,80254,0.5015875,0.5,0.2049764205265837,0.4991344221922421,0.5040405202772241,0.8861870817400185,0.5059356932811065
calibration,feistel_null,16,bit_a044_d044_off+000,47,160000,79624,0.49765,0.5,0.06044925924571498,0.4951970082502661,0.5001030769130446,0.8723583869215144,0.20809068176023804
calibration,feistel_null,16,bit_a044_d044_off+000,48,160000,80279,0.50174375,0.5,0.1637708355524543,0.49929067191143056,0.5041967648955814,0.8861870817400185,0.43862598676298137
calibration,feistel_null,16,bit_a044_d044_off+000,49,160000,80095,0.50059375,0.5,0.6365700781457464,0.4981406795778533,0.5030467989048214,0.9816984337669342,0.8777124237269897
calibration,feistel_null,16,bit_a044_d044_off+000,50,160000,80528,0.5033,0.5,0.008351761064954116,0.5008469321733797,0.5057529482355861,0.2672563540785317,0.034236202283879164
calibration,feistel_null,16,bit_a044_d044_off+000,51,160000,79976,0.49985,0.5,0.906463891868174,0.497396941437357,0.5023030639985989,1.0,0.9746104843269741
calibration,feistel_null,16,bit_a044_d044_off+000,52,160000,79825,0.49890625,0.5,0.3829357273264766,0.4964532142893459,0.5013593253478327,0.8861870817400185,0.7098591324806519
calibration,feistel_null,16,bit_a044_d044_off+000,53,160000,79973,0.49983125,0.5,0.894588876648224,0.49737819180638837,0.502284314309062,1.0,0.9713618793522352
calibration,feistel_null,16,bit_a044_d044_off+000,54,160000,79883,0.49926875,0.5,0.5602300764965518,0.49681570447934764,0.5017218220209373,0.8963681223944828,0.8378903578371018
calibration,feistel_null,16,bit_a044_d044_off+000,55,160000,80134,0.5008375,0.5,0.5044529327626525,0.49838442687053186,0.5032905427787143,0.8901277086999282,0.8022775985953967
calibration,feistel_null,16,bit_a044_d044_off+000,56,160000,80104,0.50065,0.5,0.6048073066621008,0.4981969289014087,0.5031030475427825,0.9440894543018159,0.8604093943067397
calibration,feistel_null,16,bit_a044_d044_off+000,57,160000,79975,0.49984375,0.5,0.9025030957611782,0.4973906915599847,0.5022968141024694,1.0,0.9742390576211748
calibration,feistel_null,16,bit_a044_d044_off+000,58,160000,80001,0.50000625,0.5,0.998005291714726,0.497553188496075,0.5024593112774267,1.0,0.9991110787159089
calibration,feistel_null,16,bit_a044_d044_off+000,59,160000,80070,0.5004375,0.5,0.7282158380377916,0.49798443161955597,0.5028905525255726,0.9960987356685801,0.9190202343489015
calibration,feistel_null,16,bit_a044_d044_off+000,60,160000,79679,0.49799375,0.5,0.1090447983651893,0.4955407446841876,0.5004468280217237,0.8723583869215144,0.33140643112174667
calibration,feistel_null,16,bit_a044_d044_off+000,61,160000,80172,0.501075,0.5,0.3911686801191465,0.498621924792667,0.5035280362496489,0.8861870817400185,0.7181009832233884
calibration,feistel_null,16,bit_a044_d044_off+000,62,160000,79850,0.4990625,0.5,0.4547619064667833,0.4966094599029928,0.5015155740717318,0.8861870817400185,0.7672608615256802
calibration,feistel_null,16,bit_a044_d044_off+000,63,160000,79834,0.4989625,0.5,0.407953799063293,0.49650946268269697,0.5014155749159981,0.8861870817400185,0.7324570839990859
calibration,feistel_null,16,bit_a044_d044_off+000,64,160000,80245,0.50153125,0.5,0.22151848489421444,0.49907817235190355,0.5039842721560462,0.8861870817400185,0.530070716307078
calibration,feistel_null,16,bit_a044_d044_off+000,65,160000,79794,0.4987125,0.5,0.3041850713979565,0.49625947006069615,0.5011655765979256,0.8861870817400185,0.6349072831461627
calibration,feistel_null,16,bit_a044_d044_off+000,66,160000,79856,0.4991,0.5,0.47306574825706477,0.4966469588858686,0.5015530737298669,0.8901277086999282,0.7835119574324472
calibration,feistel_null,16,bit_a044_d044_off+000,67,160000,80031,0.50019375,0.5,0.8787926516218909,0.4977406852823463,0.5026468076962106,1.0,0.9667852119261026
calibration,feistel_null,16,bit_a044_d044_off+000,68,160000,79970,0.4998125,0.5,0.8827374390435546,0.49735944217886496,0.5022655646160799,1.0,0.9673834948422517
calibration,feistel_null,16,bit_a044_d044_off+000,69,160000,79629,0.49768125,0.5,0.06395372095449298,0.4952282569691349,0.5001343270616849,0.8723583869215144,0.21795632435345288
calibration,feistel_null,16,bit_a044_d044_off+000,70,160000,79771,0.49856875,0.5,0.25324617057152565,0.4961157245803865,0.5010218272876931,0.8861870817400185,0.5719542978942265
calibration,feistel_null,16,bit_a044_d044_off+000,71,160000,79992,0.49995,0.5,0.9700863556991491,0.49749693952737506,0.5024030622846103,1.0,0.9925082544154353
calibration,feistel_null,16,bit_a044_d044_off+000,72,160000,79747,0.49841875,0.5,0.206768785862544,0.49596572951248674,0.5008718277915489,0.8861870817400185,0.508480395588965
calibration,feistel_null,16,bit_a044_d044_off+000,73,160000,79766,0.4985375,0.5,0.24300841921511013,0.4960844755897241,0.5009905774108463,0.8861870817400185,0.5592761940581498
calibration,feistel_null,16,bit_a044_d044_off+000,74,160000,80089,0.50055625,0.5,0.6581275643903636,0.49810318004604226,0.5030092997956213,0.9960987356685801,0.8868180883442394
calibration,feistel_null,16,bit_a044_d044_off+000,75,160000,79965,0.49978125,0.5,0.8630445298855134,0.4973281928073154,0.5022343151201203,1.0,0.9623494721627213
calibration,feistel_null,16,bit_a044_d044_off+000,76,160000,80044,0.500275,0.5,0.8278187910945984,0.4978219339967231,0.5027280560373577,1.0,0.9530992152921844
calibration,feistel_null,16,bit_a044_d044_off+000,77,160000,79935,0.49959375,0.5,0.747074051751435,0.4971406967789871,0.5020468179433936,0.9960987356685801,0.9268279973267137
calibration,feistel_null,16,bit_a044_d044_off+000,78,160000,79879,0.49924375,0.5,0.5468414962053266,0.49679070511455675,0.501696822291721,0.8963681223944828,0.8289238509536976
calibration,feistel_null,16,bit_a044_d044_off+000,79,160000,80251,0.50156875,0.5,0.21038759320665812,0.49911567224201736,0.5040217709069433,0.8861870817400185,0.5135971760416829
calibration,feistel_null,16,bit_a044_d044_off+000,80,160000,80149,0.50093125,0.5,0.45778455689366493,0.4984781759842888,0.503384290267485,0.8861870817400185,0.7695710620429784
calibration,feistel_null,16,bit_a044_d044_off+000,81,160000,80250,0.5015625,0.5,0.21221408780256762,0.49910942225937466,0.5040155211160843,0.8861870817400185,0.5164145102419896
calibration,feistel_null,16,bit_a044_d044_off+000,82,160000,80001,0.50000625,0.5,0.998005291714726,0.497553188496075,0.5024593112774267,1.0,0.9991110787159089
calibration,feistel_null,16,bit_a044_d044_off+000,83,160000,79831,0.49894375,0.5,0.399508210948628,0.4964907132148014,0.5013968250633881,0.8861870817400185,0.72543398985352
calibration,feistel_null,16,bit_a044_d044_off+000,84,160000,79674,0.4979625,0.5,0.1036306520253685,0.4955094958696161,0.5004155779687858,0.8723583869215144,0.32021058441151884
calibration,feistel_null,16,bit_a044_d044_off+000,85,160000,79797,0.49873125,0.5,0.3112990403558374,0.4962782194861006,0.5011843264930266,0.8861870817400185,0.641302744080695
calibration,feistel_null,16,bit_a044_d044_off+000,86,160000,79879,0.49924375,0.5,0.5468414962053266,0.49679070511455675,0.501696822291721,0.8963681223944828,0.8289238509536976
calibration,feistel_null,16,bit_a044_d044_off+000,87,160000,80342,0.5021375,0.5,0.08772884143229646,0.49968442226492693,0.5045905002727002,0.8723583869215144,0.28167119657192174
calibration,feistel_null,16,bit_a044_d044_off+000,88,160000,79737,0.49835625,0.5,0.18935131947326622,0.49590323163260525,0.500809327936412,0.8861870817400185,0.48184828812282454
calibration,feistel_null,16,bit_a044_d044_off+000,89,160000,79933,0.49958125,0.5,0.739511855993281,0.49712819705601485,0.502034318119362,0.9960987356685801,0.9240138377984864
calibration,feistel_null,16,bit_a044_d044_off+000,90,160000,79998,0.4999875,0.5,0.9940159250112647,0.49753443883639653,0.5024405616165998,1.0,0.998044490010003
calibration,feistel_null,16,bit_a044_d044_off+000,91,160000,80150,0.5009375,0.5,0.4547619064667833,0.49848442592826825,0.5033905400970073,0.8861870817400185,0.7672608615256802
calibration,feistel_null,16,bit_a044_d044_off+000,92,160000,79928,0.49955,0.5,0.7207176477503326,0.497096947755283,0.5020030685525847,0.9960987356685801,0.9140635017294286
calibration,feistel_null,16,bit_a044_d044_off+000,93,160000,80220,0.501375,0.5,0.27242282967698056,0.49892192295809934,0.5038280272123047,0.8861870817400185,0.5966654304632
calibration,feistel_null,16,bit_a044_d044_off+000,94,160000,80122,0.5007625,0.5,0.5435192750851469,0.4983094276415401,0.5032155447256841,0.8963681223944828,0.8264979769634546
calibration,feistel_null,16,bit_a044_d044_off+000,95,160000,79743,0.49839375,0.5,0.19966715395821064,0.49594073035594044,0.5008468278540879,0.8861870817400185,0.49787134493475904
calibration,feistel_null,16,bit_a044_d044_off+000,96,160000,79728,0.4983,0.5,0.17462220424616504,0.4958469835734419,0.5007530780340589,0.8861870817400185,0.45935897537610804
calibration,feistel_null,16,bit_a044_d044_off+000,97,160000,80013,0.50008125,0.5,0.9501646877626015,0.49762818716924123,0.5025343098862826,1.0,0.9873176568822595
calibration,feistel_null,16,bit_a044_d044_off+000,98,160000,79990,0.4999375,0.5,0.9621147500099848,0.49748443976076356,0.5023905625042181,1.0,0.9904217250957287
calibration,feistel_null,16,bit_a044_d044_off+000,99,160000,79800,0.49875,0.5,0.3185218750616843,0.49629696891495045,0.5012030763846823,0.8861870817400185,0.6491304233710323
calibration,feistel_null,16,bit_a044_d044_off+000,100,160000,80032,0.5002,0.5,0.8748508709355115,0.49774693518115554,0.5026530575709033,1.0,0.9659772394198446
calibration,feistel_null,16,bit_a044_d044_off+000,101,160000,80208,0.5013,0.5,0.29950287648373786,0.4988469233340557,0.5037530295543262,0.8861870817400185,0.6292387064410085
calibration,feistel_null,16,bit_a044_d044_off+000,102,160000,79850,0.4990625,0.5,0.4547619064667833,0.4966094599029928,0.5015155740717318,0.8861870817400185,0.7672608615256802
calibration,feistel_null,16,bit_a044_d044_off+000,103,160000,79955,0.49971875,0.5,0.8239247590064764,0.49726569409292587,0.5021718160994914,1.0,0.9511111001307287
calibration,feistel_null,16,bit_a044_d044_off+000,104,160000,79945,0.49965625,0.5,0.7852376922847425,0.4972031954168165,0.5021093170405825,1.0,0.9401551916356415
calibration,feistel_null,16,bit_a044_d044_off+000,105,160000,80161,0.50100625,0.5,0.42226387444067587,0.49855317533730814,0.5034592881964877,0.8861870817400185,0.7445727369313261
calibration,feistel_null,16,bit_a044_d044_off+000,106,160000,79988,0.499925,0.5,0.954146929887075,0.49747193999568334,0.5023780627222947,1.0,0.9883132269920744
calibration,feistel_null,16,bit_a044_d044_off+000,107,160000,80171,0.50106875,0.5,0.3939367063202098,0.4986156748402657,0.5035217864285483,0.8861870817400185,0.720084232902347
calibration,feistel_null,16,bit_a044_d044_off+000,108,160000,80010,0.5000625,0.5,0.9621147500099848,0.49760943749578207,0.5025155602392365,1.0,0.9904217250957287
calibration,feistel_null,16,bit_a044_d044_off+000,109,160000,79695,0.49809375,0.5,0.127883583733521,0.4956407409551277,0.5005468281268126,0.8861870817400185,0.3722364688548195
calibration,feistel_null,16,bit_a044_d044_off+000,110,160000,80205,0.50128125,0.5,0.30654430118792186,0.49882817343665803,0.5037342801312185,0.8861870817400185,0.63714755970859
calibration,feistel_null,16,bit_a044_d044_off+000,111,160000,79843,0.49901875,0.5,0.4339208781822523,0.4965657111070552,0.5014718244531565,0.8861870817400185,0.7524299716504171
calibration,feistel_null,16,bit_a044_d044_off+000,112,160000,80448,0.5028,0.5,0.025253374511850106,0.500346926288536,0.5052529722402844,0.6464863875033627,0.09716729271092626
calibration,feistel_null,16,bit_a044_d044_off+000,113,160000,80335,0.50209375,0.5,0.09442545940488369,0.49964067215061914,0.5045467519724953,0.8723583869215144,0.2979406443013585
calibration,feistel_null,16,bit_a044_d044_off+000,114,160000,80138,0.5008625,0.5,0.4917678197139276,0.49840942662577875,0.5033155421174749,0.8901277086999282,0.7937740343427835
calibration,feistel_null,16,bit_a044_d044_off+000,115,160000,79803,0.49876875,0.5,0.32585359170402994,0.4963157183472454,0.5012218262728929,0.8861870817400185,0.6574426860073427
calibration,feistel_null,16,bit_a044_d044_off+000,116,160000,80151,0.50094375,0.5,0.45175053205335647,0.4984906758726306,0.5033967899261467,0.8861870817400185,0.764531530667646
calibration,feistel_null,16,bit_a044_d044_off+000,117,160000,80216,0.50135,0.5,0.2812569104308585,0.4988969230772933,0.5038030279991034,0.8861870817400185,0.6067564809294924
calibration,feistel_null,16,bit_a044_d044_off+000,118,160000,80151,0.50094375,0.5,0.45175053205335647,0.4984906758726306,0.5033967899261467,0.8861870817400185,0.764531530667646
calibration,feistel_null,16,bit_a044_d044_off+000,119,160000,79688,0.49805,0.5,0.1193515461892469,0.49559699257453294,0.5005030780928946,0.8861870817400185,0.3536342109311019
calibration,feistel_null,16,bit_a044_d044_off+000,120,160000,80035,0.50021875,0.5,0.8630445298855134,0.4977656848798797,0.5026718071926847,1.0,0.9623494721627213
calibration,feistel_null,16,bit_a044_d044_off+000,121,160000,80186,0.5011625,0.5,0.35366702681907614,0.4987094241664776,0.5036155337048639,0.8861870817400185,0.6843443602848336
calibration,feistel_null,16,bit_a044_d044_off+000,122,160000,80019,0.50011875,0.5,0.926300829170605,0.4976656865264954,0.5025718091700394,1.0,0.9799559705255522
calibration,feistel_null,16,bit_a044_d044_off+000,123,160000,79985,0.49990625,0.5,0.9422040353623029,0.49745319035093394,0.5023593130465385,1.0,0.9844401049700682
calibration,feistel_null,16,bit_a044_d044_off+000,124,160000,80190,0.5011875,0.5,0.3433840819450099,0.49873442400134727,0.5036405329640016,0.8861870817400185,0.6762892035742213
calibration,feistel_null,16,bit_a044_d044_off+000,125,160000,80658,0.5041125,0.5,0.0010107516049974268,0.5016594469618283,0.5065654040023723,0.06468810271983531,0.004421858345987034
calibration,feistel_null,16,bit_a044_d044_off+000,126,160000,79793,0.49870625,0.5,0.30183793102080775,0.49625322025299357,0.5011593266321264,0.8861870817400185,0.6315530064677302
calibration,feistel_null,16,bit_a044_d044_off+000,127,160000,79865,0.49915625,0.5,0.5012655622213988,0.4967032073860215,0.5016093231912306,0.8901277086999282,0.7996924632032287
calibration,feistel_null,16,bit_a068_d068_off+000,0,160000,80043,0.50026875,0.5,0.831717060220035,0.4978156840933204,0.5027218061672586,0.9978221937943322,0.9537270656946426
calibration,feistel_null,16,bit_a068_d068_off+000,1,160000,79886,0.4992875,0.5,0.5703746626988679,0.4968344540069602,0.5017405718138302,0.8903409368957939,0.84280469639775
