phase,control,rounds,job_id,byte_index,trials,nonzero,nonzero_probability,ideal_probability,exact_p,ci_lower,ci_upper,within_job_bh_q,global_bh_q
calibration,spn_null,12,value_b00_a0F_dF0,6,160000,159339,0.99586875,0.99609375,0.14903814229324908,0.9955421741423356,0.99617715066139,0.6134952245427218,0.37018529521738447
calibration,spn_null,12,value_b00_a0F_dF0,7,160000,159359,0.99599375,0.99609375,0.521301069631201,0.9956719406541688,0.9962973759595891,0.71261690292181,0.7752889649046522
calibration,spn_null,12,value_b00_a0F_dF0,8,160000,159401,0.99625625,0.99609375,0.3067476122713609,0.9959447015009065,0.9965495973294358,0.6134952245427218,0.5919149905135808
calibration,spn_null,12,value_b00_a0F_dF0,9,160000,159410,0.9963125,0.99609375,0.16669297883600925,0.9960031971067277,0.9966035977996639,0.6134952245427218,0.39906548549269044
calibration,spn_null,12,value_b00_a0F_dF0,10,160000,159417,0.99635625,0.99609375,0.09619803813209854,0.9960487056778148,0.9966455861467214,0.6134952245427218,0.26652270304996994
calibration,spn_null,12,value_b00_a0F_dF0,11,160000,159378,0.9961125,0.99609375,0.9201939765617319,0.9957952890086983,0.9964115196633604,0.968026463428358,0.9745021704349284
calibration,spn_null,12,value_b00_a0F_dF0,12,160000,159345,0.99590625,0.99609375,0.22917350277737814,0.9955810963425052,0.9962132260217409,0.6134952245427218,0.48781942941526163
calibration,spn_null,12,value_b00_a0F_dF0,13,160000,159403,0.99626875,0.99609375,0.27035196939762784,0.9959576990433774,0.9965615989186398,0.6134952245427218,0.5452476693733671
calibration,spn_null,12,value_b00_a0F_dF0,14,160000,159365,0.99603125,0.99609375,0.6885399078547646,0.9957108852301221,0.9963334288932781,0.7869027518340167,0.8617970163501617
calibration,spn_null,12,value_b00_a0F_dF0,15,160000,159391,0.99619375,0.99609375,0.5344626771913575,0.9958797262845202,0.9964895768568584,0.71261690292181,0.7827371016074802
calibration,spn_null,14,bit_a019_d019_off+000,0,160000,159378,0.9961125,0.99609375,0.9201939765617319,0.9957952890086983,0.9964115196633604,0.968026463428358,0.9745021704349284
calibration,spn_null,14,bit_a019_d019_off+000,1,160000,159373,0.99608125,0.99609375,0.9361042439484883,0.9957628221095461,0.9963814886683475,0.968026463428358,0.9810699499896821
calibration,spn_null,14,bit_a019_d019_off+000,2,160000,159364,0.996025,0.99609375,0.6592700130091702,0.9957043939896857,0.9963274205498786,0.968026463428358,0.8483903652664925
calibration,spn_null,14,bit_a019_d019_off+000,3,160000,159355,0.99596875,0.99609375,0.4227403369357625,0.9956459813991084,0.996273336866156,0.8926064302932826,0.7076385762133078
calibration,spn_null,14,bit_a019_d019_off+000,4,160000,159362,0.9960125,0.99609375,0.6023046362527831,0.9956914120834872,0.9963154032870745,0.968026463428358,0.8236644598328658
calibration,spn_null,14,bit_a019_d019_off+000,5,160000,159371,0.99606875,0.99609375,0.8726175464058323,0.9957498367239649,0.9963694748930294,0.968026463428358,0.9530294022179738
calibration,spn_null,14,bit_a019_d019_off+000,6,160000,159328,0.9958,0.99609375,0.06231821947678414,0.9954708336354253,0.9961109956031942,0.3323638372095154,0.18521823745421911
calibration,spn_null,14,bit_a019_d019_off+000,7,160000,159369,0.99605625,0.99609375,0.8099411343643885,0.9957368521179853,0.9963574603362844,0.968026463428358,0.9261983192255069
calibration,spn_null,14,bit_a019_d019_off+000,8,160000,159317,0.99573125,0.99609375,0.021177068958117835,0.9953995144975272,0.996044819129133,0.16941655166494268,0.06938561842932807
calibration,spn_null,14,bit_a019_d019_off+000,9,160000,159356,0.995975,0.99609375,0.4463032151466413,0.9956524709301883,0.9962793469228468,0.8926064302932826,0.7176735117935941
calibration,spn_null,14,bit_a019_d019_off+000,10,160000,159350,0.9959375,0.99609375,0.3163002116891125,0.9956135365510194,0.9962432837689935,0.8434672311709667,0.5989116434350059
calibration,spn_null,14,bit_a019_d019_off+000,11,160000,159402,0.9962625,0.99609375,0.28816260786621706,0.9959512001670582,0.9965555982293803,0.8434672311709667,0.5703837186630276
calibration,spn_null,14,bit_a019_d019_off+000,12,160000,159374,0.9960875,0.99609375,0.968026463428358,0.9957693150958465,0.9963874952618075,0.968026463428358,0.9886227711608762
calibration,spn_null,14,bit_a019_d019_off+000,13,160000,159370,0.9960625,0.99609375,0.8411534940380374,0.995743344323756,0.9963634677121034,0.968026463428358,0.9427990125820385
calibration,spn_null,14,bit_a019_d019_off+000,14,160000,159332,0.995825,0.99609375,0.08482141029892074,0.9954967731379427,0.99613505449351,0.33928564119568294,0.24091288132237842
calibration,spn_null,14,bit_a019_d019_off+000,15,160000,159316,0.995725,0.99609375,0.01903422910151848,0.9953930319813198,0.9960388020419949,0.16941655166494268,0.06268562585748796
calibration,spn_null,14,bit_a044_d044_off+000,0,160000,159367,0.99604375,0.99609375,0.748460820632805,0.9957238682879227,0.9963454450018108,0.9520651830367521,0.8942406817765934
calibration,spn_null,14,bit_a044_d044_off+000,1,160000,159344,0.9959,0.99609375,0.21402697797284306,0.9955746088528924,0.9962072139189562,0.6848863295130978,0.46856533376038617
calibration,spn_null,14,bit_a044_d044_off+000,2,160000,159360,0.996,0.99609375,0.5476687068590793,0.9956784309405377,0.9963033852592592,0.9520651830367521,0.7870688002765212
calibration,spn_null,14,bit_a044_d044_off+000,3,160000,159379,0.99611875,0.99609375,0.8884503477324643,0.9958017829811817,0.9964175252683092,0.9520651830367521,0.9594064497448435
calibration,spn_null,14,bit_a044_d044_off+000,4,160000,159357,0.99598125,0.99609375,0.47059649279436977,0.9956589606494335,0.996285356790942,0.9411929855887395,0.7363857099960799
calibration,spn_null,14,bit_a044_d044_off+000,5,160000,159377,0.99610625,0.99609375,0.9520651830367521,0.9957887952343962,0.9964055138597604,0.9520651830367521,0.9875554572828548
calibration,spn_null,14,bit_a044_d044_off+000,6,160000,159373,0.99608125,0.99609375,0.9361042439484883,0.9957628221095461,0.9963814886683475,0.9520651830367521,0.9810699499896821
calibration,spn_null,14,bit_a044_d044_off+000,7,160000,159370,0.9960625,0.99609375,0.8411534940380374,0.995743344323756,0.9963634677121034,0.9520651830367521,0.9427990125820385
calibration,spn_null,14,bit_a044_d044_off+000,8,160000,159408,0.9963,0.99609375,0.19267082946836656,0.9959901965959574,0.9965915991861127,0.6848863295130978,0.4430275360230704
calibration,spn_null,14,bit_a044_d044_off+000,9,160000,159351,0.99594375,0.99609375,0.33604567866258933,0.9956200251477654,0.9962492947621453,0.7681044083716327,0.6215873824972751
calibration,spn_null,14,bit_a044_d044_off+000,10,160000,159310,0.9956875,0.99609375,0.01029635774339923,0.9953541404827476,0.9960026959127612,0.16474172389438768,0.03456120081700441
calibration,spn_null,14,bit_a044_d044_off+000,11,160000,159327,0.99579375,0.99609375,0.05689574259212015,0.9954643492022518,0.9961049804371879,0.4551659407369612,0.17122229745591017
calibration,spn_null,14,bit_a044_d044_off+000,12,160000,159377,0.99610625,0.99609375,0.9520651830367521,0.9957887952343962,0.9964055138597604,0.9520651830367521,0.9875554572828548
calibration,spn_null,14,bit_a044_d044_off+000,13,160000,159414,0.9963375,0.99609375,0.12276067046858868,0.9960292007058458,0.9966275924427473,0.654723575832473,0.32068093510161944
calibration,spn_null,14,bit_a044_d044_off+000,14,160000,159351,0.99594375,0.99609375,0.33604567866258933,0.9956200251477654,0.9962492947621453,0.7681044083716327,0.6215873824972751
calibration,spn_null,14,bit_a044_d044_off+000,15,160000,159364,0.996025,0.99609375,0.6592700130091702,0.9957043939896857,0.9963274205498786,0.9520651830367521,0.8483903652664925
calibration,spn_null,14,bit_a068_d068_off+000,0,160000,159358,0.9959875,0.99609375,0.49560258495764375,0.9956654505572808,0.9962913664700027,0.9589382007406112,0.7522189431768189
calibration,spn_null,14,bit_a068_d068_off+000,1,160000,159397,0.99623125,0.99609375,0.3888440252169814,0.9959187089275388,0.9965255916332852,0.9589382007406112,0.6774777934814922
calibration,spn_null,14,bit_a068_d068_off+000,2,160000,159335,0.99584375,0.99609375,0.10889042149329917,0.9955162296342249,0.9961530967877319,0.9589382007406112,0.2936370916673236
calibration,spn_null,14,bit_a068_d068_off+000,3,160000,159393,0.99620625,0.99609375,0.4830695928250653,0.9958927196753679,0.9965015826078262,0.9589382007406112,0.7473760017922042
calibration,spn_null,14,bit_a068_d068_off+000,4,160000,159369,0.99605625,0.99609375,0.8099411343643885,0.9957368521179853,0.9963574603362844,0.968026463428358,0.9261983192255069
calibration,spn_null,14,bit_a068_d068_off+000,5,160000,159371,0.99606875,0.99609375,0.8726175464058323,0.9957498367239649,0.9963694748930294,0.968026463428358,0.9530294022179738
calibration,spn_null,14,bit_a068_d068_off+000,6,160000,159374,0.9960875,0.99609375,0.968026463428358,0.9957693150958465,0.9963874952618075,0.968026463428358,0.9886227711608762
calibration,spn_null,14,bit_a068_d068_off+000,7,160000,159371,0.99606875,0.99609375,0.8726175464058323,0.9957498367239649,0.9963694748930294,0.968026463428358,0.9530294022179738
calibration,spn_null,14,bit_a068_d068_off+000,8,160000,159393,0.99620625,0.99609375,0.4830695928250653,0.9958927196753679,0.9965015826078262,0.9589382007406112,0.7473760017922042
calibration,spn_null,14,bit_a068_d068_off+000,9,160000,159378,0.9961125,0.99609375,0.9201939765617319,0.9957952890086983,0.9964115196633604,0.968026463428358,0.9745021704349284
calibration,spn_null,14,bit_a068_d068_off+000,10,160000,159364,0.996025,0.99609375,0.6592700130091702,0.9957043939896857,0.9963274205498786,0.9589382007406112,0.8483903652664925
calibration,spn_null,14,bit_a068_d068_off+000,11,160000,159351,0.99594375,0.99609375,0.33604567866258933,0.9956200251477654,0.9962492947621453,0.9589382007406112,0.6215873824972751
calibration,spn_null,14,bit_a068_d068_off+000,12,160000,159351,0.99594375,0.99609375,0.33604567866258933,0.9956200251477654,0.9962492947621453,0.9589382007406112,0.6215873824972751
calibration,spn_null,14,bit_a068_d068_off+000,13,160000,159389,0.99618125,0.99609375,0.5884764046808989,0.9958667337117855,0.9964775702857988,0.9589382007406112,0.8169737505331351
calibration,spn_null,14,bit_a068_d068_off+000,14,160000,159357,0.99598125,0.99609375,0.47059649279436977,0.9956589606494335,0.996285356790942,0.9589382007406112,0.7363857099960799
calibration,spn_null,14,bit_a068_d068_off+000,15,160000,159388,0.996175,0.99609375,0.6163958739378903,0.9958602377309614,0.9964715666939887,0.9589382007406112,0.8276084461263982
calibration,spn_null,14,bit_a093_d093_off+000,0,160000,159372,0.996075,0.99609375,0.904284411952708,0.995756329319074,0.9963754818785991,0.9201939765617319,0.9688761556636157
calibration,spn_null,14,bit_a093_d093_off+000,1,160000,159404,0.996275,0.99609375,0.2533108709405798,0.9959641981303896,0.9965675993966865,0.9201939765617319,0.5224026554306264
calibration,spn_null,14,bit_a093_d093_off+000,2,160000,159397,0.99623125,0.99609375,0.3888440252169814,0.9959187089275388,0.9965255916332852,0.9201939765617319,0.6774777934814922
calibration,spn_null,14,bit_a093_d093_off+000,3,160000,159368,0.99605,0.99609375,0.7790281523722418,0.9957303601061935,0.9963514527660337,0.9201939765617319,0.9153819171081421
calibration,spn_null,14,bit_a093_d093_off+000,4,160000,159385,0.99615625,0.99609375,0.7034055381161318,0.9958407510047157,0.9964535546994084,0.9201939765617319,0.8701924182879982
calibration,spn_null,14,bit_a093_d093_off+000,5,160000,159385,0.99615625,0.99609375,0.7034055381161318,0.9958407510047157,0.9964535546994084,0.9201939765617319,0.8701924182879982
calibration,spn_null,14,bit_a093_d093_off+000,6,160000,159398,0.9962375,0.99609375,0.3671614830414377,0.995925206758233,0.9965315933707364,0.9201939765617319,0.6533364665797594
calibration,spn_null,14,bit_a093_d093_off+000,7,160000,159378,0.9961125,0.99609375,0.9201939765617319,0.9957952890086983,0.9964115196633604,0.9201939765617319,0.9745021704349284
calibration,spn_null,14,bit_a093_d093_off+000,8,160000,159344,0.9959,0.99609375,0.21402697797284306,0.9955746088528924,0.9962072139189562,0.9201939765617319,0.46856533376038617
calibration,spn_null,14,bit_a093_d093_off+000,9,160000,159370,0.9960625,0.99609375,0.8411534940380374,0.995743344323756,0.9963634677121034,0.9201939765617319,0.9427990125820385
calibration,spn_null,14,bit_a093_d093_off+000,10,160000,159355,0.99596875,0.99609375,0.4227403369357625,0.9956459813991084,0.996273336866156,0.9201939765617319,0.7076385762133078
calibration,spn_null,14,bit_a093_d093_off+000,11,160000,159384,0.99615,0.99609375,0.7333675617740207,0.9958342558330691,0.9964475502964784,0.9201939765617319,0.8878094064351323
calibration,spn_null,14,bit_a093_d093_off+000,12,160000,159392,0.9962,0.99609375,0.5084258875453176,0.995886222877429,0.9964955798351055,0.9201939765617319,0.763832319316909
calibration,spn_null,14,bit_a093_d093_off+000,13,160000,159389,0.99618125,0.99609375,0.5884764046808989,0.9958667337117855,0.9964775702857988,0.9201939765617319,0.8169737505331351
calibration,spn_null,14,bit_a093_d093_off+000,14,160000,159393,0.99620625,0.99609375,0.4830695928250653,0.9958927196753679,0.9965015826078262,0.9201939765617319,0.7473760017922042
calibration,spn_null,14,bit_a093_d093_off+000,15,160000,159370,0.9960625,0.99609375,0.8411534940380374,0.995743344323756,0.9963634677121034,0.9201939765617319,0.9427990125820385
calibration,spn_null,14,bit_a118_d118_off+000,0,160000,159349,0.99593125,0.99609375,0.2973322516553708,0.9956070481398528,0.9962372725898415,0.6338977829241502,0.5825284930390938
calibration,spn_null,14,bit_a118_d118_off+000,1,160000,159427,0.99641875,0.99609375,0.037121714807022324,0.9961137365255534,0.9967055508492563,0.2518666944901715,0.11819849490793179
calibration,spn_null,14,bit_a118_d118_off+000,2,160000,159393,0.99620625,0.99609375,0.4830695928250653,0.9958927196753679,0.9965015826078262,0.7026466804728222,0.7473760017922042
calibration,spn_null,14,bit_a118_d118_off+000,3,160000,159325,0.99578125,0.99609375,0.04722500521690716,0.9954513808641076,0.9960929495758168,0.2518666944901715,0.14577493571778416
calibration,spn_null,14,bit_a118_d118_off+000,4,160000,159377,0.99610625,0.99609375,0.9520651830367521,0.9957887952343962,0.9964055138597604,0.98401318155977,0.9875554572828548
calibration,spn_null,14,bit_a118_d118_off+000,5,160000,159352,0.99595,0.99609375,0.3565675028948345,0.9956265139305183,0.9962553055688683,0.6338977829241502,0.6464679939169805
calibration,spn_null,14,bit_a118_d118_off+000,6,160000,159360,0.996,0.99609375,0.5476687068590793,0.9956784309405377,0.9963033852592592,0.7302249424787725,0.7870688002765212
calibration,spn_null,14,bit_a118_d118_off+000,7,160000,159417,0.99635625,0.99609375,0.09619803813209854,0.9960487056778148,0.9966455861467214,0.3078337220227153,0.26652270304996994
calibration,spn_null,14,bit_a118_d118_off+000,8,160000,159368,0.99605,0.99609375,0.7790281523722418,0.9957303601061935,0.9963514527660337,0.9256470107021583,0.9153819171081421
calibration,spn_null,14,bit_a118_d118_off+000,9,160000,159311,0.99569375,0.99609375,0.0115493067852641,0.9953606219726214,0.9960087140284356,0.1847889085642256,0.038564641787316646
calibration,spn_null,14,bit_a118_d118_off+000,10,160000,159405,0.99628125,0.99609375,0.23703227797610793,0.9959706974286225,0.9965735996629903,0.6320860746029545,0.49792338480757903
calibration,spn_null,14,bit_a118_d118_off+000,11,160000,159400,0.99625,0.99609375,0.326109478993354,0.9959382030443988,0.9965435962193318,0.6338977829241502,0.6126518587742071
calibration,spn_null,14,bit_a118_d118_off+000,12,160000,159396,0.996225,0.99609375,0.411288079377106,0.9959122113044169,0.996519589687755,0.6580609270033696,0.6982078801096759
calibration,spn_null,14,bit_a118_d118_off+000,13,160000,159369,0.99605625,0.99609375,0.8099411343643885,0.9957368521179853,0.9963574603362844,0.9256470107021583,0.9261983192255069
calibration,spn_null,14,bit_a118_d118_off+000,14,160000,159376,0.9961,0.99609375,0.98401318155977,0.9957823016578018,0.9963995078579856,0.98401318155977,0.9959437578253866
calibration,spn_null,14,bit_a118_d118_off+000,15,160000,159421,0.99638125,0.99609375,0.06522564248713436,0.9960747153657834,0.9966695746856129,0.26090256994853744,0.19237055848740087
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,0,160000,159396,0.996225,0.99609375,0.411288079377106,0.9959122113044169,0.996519589687755,0.968026463428358,0.6982078801096759
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,1,160000,159372,0.996075,0.99609375,0.904284411952708,0.995756329319074,0.9963754818785991,0.968026463428358,0.9688761556636157
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,2,160000,159378,0.9961125,0.99609375,0.9201939765617319,0.9957952890086983,0.9964115196633604,0.968026463428358,0.9745021704349284
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,3,160000,159346,0.9959125,0.99609375,0.2450681543952868,0.9955875840155882,0.9962192379406428,0.968026463428358,0.511446583085816
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,4,160000,159371,0.99606875,0.99609375,0.8726175464058323,0.9957498367239649,0.9963694748930294,0.968026463428358,0.9530294022179738
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,5,160000,159390,0.9961875,0.99609375,0.5611553143204794,0.995873229896139,0.9964835736735886,0.968026463428358,0.7939706731726752
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,6,160000,159381,0.99613125,0.99609375,0.825545676953505,0.9958147715226021,0.9964295358803383,0.968026463428358,0.9351313862836163
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,7,160000,159333,0.99583125,0.99609375,0.09231369482499595,0.9955032584580027,0.9961410687706796,0.968026463428358,0.257619613465105
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,8,160000,159358,0.9959875,0.99609375,0.49560258495764375,0.9956654505572808,0.9962913664700027,0.968026463428358,0.7522189431768189
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,9,160000,159374,0.9960875,0.99609375,0.968026463428358,0.9957693150958465,0.9963874952618075,0.968026463428358,0.9886227711608762
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,10,160000,159347,0.99591875,0.99609375,0.2617210895855886,0.99559407187256,0.9962252496752418,0.968026463428358,0.5334442590279513
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,11,160000,159368,0.99605,0.99609375,0.7790281523722418,0.9957303601061935,0.9963514527660337,0.968026463428358,0.9153819171081421
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,12,160000,159378,0.9961125,0.99609375,0.9201939765617319,0.9957952890086983,0.9964115196633604,0.968026463428358,0.9745021704349284
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,13,160000,159388,0.996175,0.99609375,0.6163958739378903,0.9958602377309614,0.9964715666939887,0.968026463428358,0.8276084461263982
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,14,160000,159347,0.99591875,0.99609375,0.2617210895855886,0.99559407187256,0.9962252496752418,0.968026463428358,0.5334442590279513
calibration,spn_null,14,bytepos_ab15_db15_a07_d10_off+00,15,160000,159350,0.9959375,0.99609375,0.3163002116891125,0.9956135365510194,0.9962432837689935,0.968026463428358,0.5989116434350059
calibration,spn_null,14,value_b00_a07_d10,0,160000,159414,0.9963375,0.99609375,0.12276067046858868,0.9960292007058458,0.9966275924427473,0.49104268187435474,0.32068093510161944
calibration,spn_null,14,value_b00_a07_d10,1,160000,159385,0.99615625,0.99609375,0.7034055381161318,0.9958407510047157,0.9964535546994084,0.968026463428358,0.8701924182879982
calibration,spn_null,14,value_b00_a07_d10,2,160000,159374,0.9960875,0.99609375,0.968026463428358,0.9957693150958465,0.9963874952618075,0.968026463428358,0.9886227711608762
calibration,spn_null,14,value_b00_a07_d10,3,160000,159404,0.996275,0.99609375,0.2533108709405798,0.9959641981303896,0.9965675993966865,0.6754956558415461,0.5224026554306264
calibration,spn_null,14,value_b00_a07_d10,4,160000,159384,0.99615,0.99609375,0.7333675617740207,0.9958342558330691,0.9964475502964784,0.968026463428358,0.8878094064351323
calibration,spn_null,14,value_b00_a07_d10,5,160000,159353,0.99595625,0.99609375,0.37786194706260084,0.995633002899706,0.9962613161887326,0.7776880504339628,0.6668152006987074
calibration,spn_null,14,value_b00_a07_d10,6,160000,159369,0.99605625,0.99609375,0.8099411343643885,0.9957368521179853,0.9963574603362844,0.968026463428358,0.9261983192255069
calibration,spn_null,14,value_b00_a07_d10,7,160000,159333,0.99583125,0.99609375,0.09231369482499595,0.9955032584580027,0.9961410687706796,0.49104268187435474,0.257619613465105
calibration,spn_null,14,value_b00_a07_d10,8,160000,159374,0.9960875,0.99609375,0.968026463428358,0.9957693150958465,0.9963874952618075,0.968026463428358,0.9886227711608762
calibration,spn_null,14,value_b00_a07_d10,9,160000,159406,0.9962875,0.99609375,0.2215070770094379,0.9959771969386064,0.9965795997170194,0.6754956558415461,0.47839548690452277
calibration,spn_null,14,value_b00_a07_d10,10,160000,159366,0.9960375,0.99609375,0.7182837924895307,0.995717376662717,0.9963394370440737,0.968026463428358,0.8800924579322902
calibration,spn_null,14,value_b00_a07_d10,11,160000,159397,0.99623125,0.99609375,0.3888440252169814,0.9959187089275388,0.9965255916332852,0.7776880504339628,0.6774777934814922
calibration,spn_null,14,value_b00_a07_d10,12,160000,159423,0.99639375,0.99609375,0.054361354367768344,0.9960877215307635,0.9966815676307069,0.49104268187435474,0.16462744540396723
calibration,spn_null,14,value_b00_a07_d10,13,160000,159332,0.995825,0.99609375,0.08482141029892074,0.9954967731379427,0.99613505449351,0.49104268187435474,0.24091288132237842
calibration,spn_null,14,value_b00_a07_d10,14,160000,159380,0.996125,0.99609375,0.8568844719153044,0.9958082771523237,0.9964235306741286,0.968026463428358,0.9477063283855901
calibration,spn_null,14,value_b00_a07_d10,15,160000,159357,0.99598125,0.99609375,0.47059649279436977,0.9956589606494335,0.996285356790942,0.8366159871899908,0.7363857099960799
calibration,spn_null,14,value_b00_a0F_dF0,0,160000,159360,0.996,0.99609375,0.5476687068590793,0.9956784309405377,0.9963033852592592,0.876079470913139,0.7870688002765212
calibration,spn_null,14,value_b00_a0F_dF0,1,160000,159362,0.9960125,0.99609375,0.6023046362527831,0.9956914120834872,0.9963154032870745,0.876079470913139,0.8236644598328658
calibration,spn_null,14,value_b00_a0F_dF0,2,160000,159414,0.9963375,0.99609375,0.12276067046858868,0.9960292007058458,0.9966275924427473,0.745393094841952,0.32068093510161944
calibration,spn_null,14,value_b00_a0F_dF0,3,160000,159350,0.9959375,0.99609375,0.3163002116891125,0.9956135365510194,0.9962432837689935,0.745393094841952,0.5989116434350059
calibration,spn_null,14,value_b00_a0F_dF0,4,160000,159404,0.996275,0.99609375,0.2533108709405798,0.9959641981303896,0.9965675993966865,0.745393094841952,0.5224026554306264
calibration,spn_null,14,value_b00_a0F_dF0,5,160000,159396,0.996225,0.99609375,0.411288079377106,0.9959122113044169,0.996519589687755,0.822576158754212,0.6982078801096759
calibration,spn_null,14,value_b00_a0F_dF0,6,160000,159400,0.99625,0.99609375,0.326109478993354,0.9959382030443988,0.9965435962193318,0.745393094841952,0.6126518587742071
calibration,spn_null,14,value_b00_a0F_dF0,7,160000,159407,0.99629375,0.99609375,0.20672421246595302,0.9959836966608732,0.996585599558239,0.745393094841952,0.4604530022443501
calibration,spn_null,14,value_b00_a0F_dF0,8,160000,159377,0.99610625,0.99609375,0.9520651830367521,0.9957887952343962,0.9964055138597604,0.968026463428358,0.9875554572828548
calibration,spn_null,14,value_b00_a0F_dF0,9,160000,159362,0.9960125,0.99609375,0.6023046362527831,0.9956914120834872,0.9963154032870745,0.876079470913139,0.8236644598328658
calibration,spn_null,14,value_b00_a0F_dF0,10,160000,159403,0.99626875,0.99609375,0.27035196939762784,0.9959576990433774,0.9965615989186398,0.745393094841952,0.5452476693733671
calibration,spn_null,14,value_b00_a0F_dF0,11,160000,159377,0.99610625,0.99609375,0.9520651830367521,0.9957887952343962,0.9964055138597604,0.968026463428358,0.9875554572828548
calibration,spn_null,14,value_b00_a0F_dF0,12,160000,159364,0.996025,0.99609375,0.6592700130091702,0.9957043939896857,0.9963274205498786,0.8790266840122269,0.8483903652664925
calibration,spn_null,14,value_b00_a0F_dF0,13,160000,159367,0.99604375,0.99609375,0.748460820632805,0.9957238682879227,0.9963454450018108,0.9211825484711446,0.8942406817765934
calibration,spn_null,14,value_b00_a0F_dF0,14,160000,159374,0.9960875,0.99609375,0.968026463428358,0.9957693150958465,0.9963874952618075,0.968026463428358,0.9886227711608762
calibration,spn_null,14,value_b00_a0F_dF0,15,160000,159331,0.99581875,0.99609375,0.08120153140152415,0.9954902879960514,0.9961290400377788,0.745393094841952,0.23200437543292615
calibration,spn_null,16,bit_a019_d019_off+000,0,160000,159351,0.99594375,0.99609375,0.33604567866258933,0.9956200251477654,0.9962492947621453,0.6720913573251787,0.6215873824972751
calibration,spn_null,16,bit_a019_d019_off+000,1,160000,159354,0.9959625,0.99609375,0.39992260533754054,0.9956394920557589,0.9962673266213062,0.710973520600072,0.6855816091500695
calibration,spn_null,16,bit_a019_d019_off+000,2,160000,159380,0.996125,0.99609375,0.8568844719153044,0.9958082771523237,0.9964235306741286,0.9792965393317764,0.9477063283855901
calibration,spn_null,16,bit_a019_d019_off+000,3,160000,159345,0.99590625,0.99609375,0.22917350277737814,0.9955810963425052,0.9962132260217409,0.6320860746029545,0.48781942941526163
calibration,spn_null,16,bit_a019_d019_off+000,4,160000,159376,0.9961,0.99609375,0.98401318155977,0.9957823016578018,0.9963995078579856,0.98401318155977,0.9959437578253866
calibration,spn_null,16,bit_a019_d019_off+000,5,160000,159362,0.9960125,0.99609375,0.6023046362527831,0.9956914120834872,0.9963154032870745,0.8965758166369313,0.8236644598328658
calibration,spn_null,16,bit_a019_d019_off+000,6,160000,159405,0.99628125,0.99609375,0.23703227797610793,0.9959706974286225,0.9965735996629903,0.6320860746029545,0.49792338480757903
calibration,spn_null,16,bit_a019_d019_off+000,7,160000,159334,0.9958375,0.99609375,0.10032910767899636,0.99550974395663,0.9961470828688876,0.6320860746029545,0.2751884096338186
calibration,spn_null,16,bit_a019_d019_off+000,8,160000,159388,0.996175,0.99609375,0.6163958739378903,0.9958602377309614,0.9964715666939887,0.8965758166369313,0.8276084461263982
calibration,spn_null,16,bit_a019_d019_off+000,9,160000,159415,0.99634375,0.99609375,0.11333402266556593,0.9960357021458083,0.99663359056198,0.6320860746029545,0.3030659101920426
calibration,spn_null,16,bit_a019_d019_off+000,10,160000,159369,0.99605625,0.99609375,0.8099411343643885,0.9957368521179853,0.9963574603362844,0.9792965393317764,0.9261983192255069
calibration,spn_null,16,bit_a019_d019_off+000,11,160000,159373,0.99608125,0.99609375,0.9361042439484883,0.9957628221095461,0.9963814886683475,0.98401318155977,0.9810699499896821
calibration,spn_null,16,bit_a019_d019_off+000,12,160000,159407,0.99629375,0.99609375,0.20672421246595302,0.9959836966608732,0.996585599558239,0.6320860746029545,0.4604530022443501
calibration,spn_null,16,bit_a019_d019_off+000,13,160000,159406,0.9962875,0.99609375,0.2215070770094379,0.9959771969386064,0.9965795997170194,0.6320860746029545,0.47839548690452277
calibration,spn_null,16,bit_a019_d019_off+000,14,160000,159382,0.9961375,0.99609375,0.7944822125859358,0.9958212660924974,0.9964355408864563,0.9792965393317764,0.921138797201085
calibration,spn_null,16,bit_a019_d019_off+000,15,160000,159351,0.99594375,0.99609375,0.33604567866258933,0.9956200251477654,0.9962492947621453,0.6720913573251787,0.6215873824972751
calibration,spn_null,16,bit_a044_d044_off+000,0,160000,159426,0.9964125,0.99609375,0.040923523571484696,0.9961072324423109,0.9966995553800212,0.22897894386463555,0.12923217969942535
calibration,spn_null,16,bit_a044_d044_off+000,1,160000,159344,0.9959,0.99609375,0.21402697797284306,0.9955746088528924,0.9962072139189562,0.5982196333384883,0.46856533376038617
